zone_id,mean_ndvi,mean_mvi,mean_temperature,annual_precipitation,mean_wind_speed,mean_elevation,mean_slope,nearest_aquaculture_distance_m,nearest_river_distance_m,lat,lon,municipality
ZONE_00fa000000000000293e,0.436993699369937,1.0666666666666667,26.96393089768713,2901.3248662523765,3.8473064045326093,0,0.0,-1,-1,11.518198249118722,123.11213417724342,Carles
ZONE_00fa0000000000002951,0.6133899104196134,1.3473797947055646,26.95497941317491,2902.2739402579928,3.8289700433414198,0,0.0,-1,-1,11.517253670468197,123.10728279992263,Carles
ZONE_00fa000000000000296d,0.5402567094515752,1.077386468952734,26.940928458995383,2903.7327154899813,3.800422032918288,0,0.0,-1,-1,11.51307850320321,123.1106499724563,Carles
ZONE_00fa0000000000002981,0.5342105263157895,1.347705914870094,26.93874155466286,2900.7104981878597,3.8205517771127684,0,0.0,-1,-1,11.5107885279187,123.11294190708709,Carles
ZONE_00fa0000000000002a41,-0.032890132960111965,1.2644230769230769,26.91454978130552,2899.778612956906,3.7973503838005183,0,0.0,-1,-1,11.49866037104788,123.22808384874051,Carles
ZONE_00fa0000000000002a45,0.491370442336267,0.9628681177976952,26.914447813473213,2899.791014176955,3.79712948492772,4,0.2103452280808684,-1,-1,11.498120656008451,123.162325998312,Carles
ZONE_00fa0000000000002a9a,0.5011709601873536,1.5305535585909418,26.89990360430974,2901.504306419587,3.766041697845073,21,0.24365328398437514,-1,-1,11.49374367285448,123.12419350072945,Balasan
ZONE_00fa0000000000002ada,0.061394380853277836,0.7105263157894737,26.885268742941943,2899.5233164175993,3.762229973895843,0,0.3201911414023515,-1,-1,11.491517026900867,123.20429998050821,Carles
ZONE_00fa0000000000002af0,0.5051391326146903,1.0234156273861033,26.877063874685582,2900.5329755626253,3.7443659040920654,21,0.24365328398437514,-1,-1,11.491921836155228,123.12210446744399,Balasan
ZONE_00fa0000000000002aff,0.44157441574415746,1.0005216484089723,26.88157942959684,2899.9802532124995,3.7541751381579846,10,0.13176525018407376,-1,-1,11.4899018846409,123.13638850422585,Balasan
ZONE_00fa0000000000002b25,-0.04970178926441352,0.9793510324483776,26.885268742941925,2899.5233164175975,3.7622299738958427,0,0.02898408935833211,-1,-1,11.488014885246026,123.18718644046663,Carles
ZONE_00fa0000000000002b2e,0.5924443332499375,1.4441214470284238,26.86897749743682,2901.513605933404,3.7268690949979164,12,0.3368188525341796,-1,-1,11.48855261549197,123.12345236784614,Balasan
ZONE_00fa0000000000002b6d,0.43974227558939816,1.0651610514624212,26.85867009134715,2899.2141842220703,3.729486548451905,8,0.2393000949088041,-1,-1,11.483028620670144,123.14420315686381,Estancia
ZONE_00fa0000000000002c33,0.472,0.869987063389392,26.80519977386831,2902.6854163752378,3.63143956004844,3,0.24363146302037517,-1,-1,11.468072333597451,123.1167128656173,Estancia
ZONE_00fa0000000000003021,0.5334093500570125,1.2136075949367089,26.969224147088873,2900.753751563602,3.858224065866937,0,0.0,-1,-1,11.519412713929421,123.11523378871831,Carles
ZONE_00fa0000000000003030,0.6133899104196134,1.3473797947055646,26.95497941317491,2902.2739402579928,3.8289700433414198,0,0.0,-1,-1,11.517901590441648,123.1056382889619,Carles
ZONE_00fa0000000000003032,0.6133899104196134,1.3473797947055646,26.95497941317491,2902.2739402579928,3.8289700433414198,0,0.0,-1,-1,11.516285656148572,123.10709471509284,Carles
ZONE_00fa00000000000030eb,0.42714285714285716,1.3501779359430606,26.844098242675006,2907.8082950167604,3.648800115344774,0,0.37794826385745584,-1,-1,11.49413323160142,123.10191844320745,Carles
ZONE_00fa0000000000003143,0.604178757980267,1.166704365528161,26.850306057878864,2900.275071104022,3.7110359529339525,8,0.40684726916028624,-1,-1,11.482059196649326,123.12175455340795,Balasan
ZONE_00fa0000000000003148,0.39869281045751637,0.9869178440607012,26.82783170281705,2903.0835755318412,3.661777461949139,14,0.5916139765840523,-1,-1,11.481898510462317,123.10456041193277,Balasan
ZONE_00fa0000000000003522,0.436993699369937,1.0666666666666667,26.96393089768713,2901.3248662523765,3.8473064045326093,0,0.0,-1,-1,11.519500840348087,123.11069744919931,Carles
ZONE_00fa0000000000003524,0.6133899104196134,1.3473797947055646,26.95497941317491,2902.2739402579928,3.8289700433414198,0,0.0,-1,-1,11.51712113244421,123.10431682377101,Carles
ZONE_00fa0000000000003547,-0.1891891891891892,2.2967032967032965,26.94498595370247,2899.994199751759,3.8337531069072677,0,0.0,-1,-1,11.508092932306733,123.23106941318301,Carles
ZONE_00fa000000000000355e,0.44508118433619864,0.9103286384976526,26.905343859004063,2904.379064981599,3.751174400857844,0,0.18369394012177784,-1,-1,11.504994237182704,123.10768668787271,Carles
ZONE_00fa000000000000359e,0.491370442336267,0.9628681177976952,26.914447813473213,2899.791014176955,3.79712948492772,0,0.23487422811483824,-1,-1,11.496640373175017,123.16145048787132,Carles
ZONE_00fa00000000000035b2,0.43829219479653103,0.8534176214934809,26.91413466914951,2899.828916195012,3.796452480516825,0,0.23487422811483824,-1,-1,11.49610064444516,123.15889104999462,Carles
ZONE_00fa0000000000003619,0.39859154929577467,0.7952622673434856,26.855855832013408,2903.0884350802476,3.698601488058557,12,0.3368188525341796,-1,-1,11.487207330048232,123.11271640134848,Balasan
ZONE_00fa0000000000003631,0.5051391326146903,1.0234156273861033,26.877063874685582,2900.5329755626253,3.7443659040920654,8,0.40684726916028624,-1,-1,11.48639776277136,123.12951786973784,Balasan
ZONE_00fa000000000000368f,0.08122157244964262,0.7625,26.85919233117505,2899.1471249574647,3.7306447758274257,15,0.32668013814048674,-1,-1,11.478044427726688,123.19244165175994,Carles
ZONE_00fa00000000000036b3,-0.06535488404778636,1.2259136212624584,26.83781177609719,2898.470011349105,3.703983309164047,7,0.6062208635072899,-1,-1,11.474405554967253,123.18624496308578,Carles
ZONE_00fa0000000000003a2a,0.5842683358922877,1.4256484149855908,26.992435654112434,2901.216137495123,3.883662521316635,0,0.0,-1,-1,11.521334068124528,123.12820760634536,Carles
ZONE_00fa0000000000003adc,0.08122157244964262,0.7625,26.85919233117505,2899.1471249574647,3.7306447758274257,11,0.4611574514543061,-1,-1,11.478987178381793,123.19149962264713,Carles
ZONE_00fa0000000000003d0c,0.5842683358922877,1.4256484149855908,26.992435654112434,2901.216137495123,3.883662521316635,0,0.0,-1,-1,11.525541317548313,123.12001590026814,Carles
ZONE_00fa0000000000003d24,0.5402567094515752,1.077386468952734,26.940928458995383,2903.7327154899813,3.800422032918288,0,0.0,-1,-1,11.515571053051346,123.1040824727301,Carles
ZONE_00fa0000000000003d3c,0.22242647058823528,0.1390532544378698,26.944985953702453,2899.9941997517576,3.833753106907267,7,0.2521394647112037,-1,-1,11.511461240475036,123.17681232321407,Carles
ZONE_00fa0000000000003d5d,0.22242647058823528,0.1390532544378698,26.944985953702453,2899.9941997517576,3.833753106907267,7,0.2521394647112037,-1,-1,11.510821942083465,123.17512744967641,Carles
ZONE_00fa0000000000003d92,0.5260528194147038,1.2163970998326827,26.887853604427722,2902.892817453334,3.7405193936397825,10,0.3130631355931324,-1,-1,11.496234321137063,123.11698299585157,Carles
ZONE_00fa0000000000003d9b,0.39859154929577467,0.7952622673434856,26.855855832013408,2903.0884350802476,3.698601488058557,4,0.5270470638334351,-1,-1,11.489733454265801,123.10913578318237,Balasan
ZONE_00fa0000000000003db4,-0.062146892655367235,1.0555555555555556,26.859063108085792,2899.163757897629,3.730357882843899,5,0.29037834359901843,-1,-1,11.482758771908738,123.155522606444,Estancia
ZONE_00fa0000000000003dec,0.5350035120580661,1.187888198757764,26.841679383914844,2901.3582062027062,3.692089700805094,7,0.17640181377476555,-1,-1,11.476358104579143,123.12594568336776,Balasan
ZONE_00fa0000000000003e13,0.39694830334775677,2.502377179080824,26.803210176303942,2864.6970571720817,3.580794130488103,3,0.08281902168022537,-1,-1,11.41642982897318,123.12820349020419,Batad
ZONE_00fa0000000000004015,-0.12164477441462021,1.1851851851851851,26.94498595370245,2899.9941997517576,3.8337531069072663,7,0.2521394647112037,-1,-1,11.509738801269704,123.17437189614253,Carles
ZONE_00fa000000000000403e,-0.032890132960111965,1.2644230769230769,26.91454978130552,2899.778612956906,3.7973503838005183,0,0.1183329195951589,-1,-1,11.497193046626878,123.22482640762968,Carles
ZONE_00fa000000000000405c,0.5924443332499375,1.4441214470284238,26.86897749743682,2901.513605933404,3.7268690949979164,5,0.4226707417577489,-1,-1,11.492671363287483,123.10442354945089,Balasan
ZONE_00fa0000000000004065,0.39859154929577467,0.7952622673434856,26.855855832013408,2903.0884350802476,3.698601488058557,21,0.24365328398437514,-1,-1,11.48772855834054,123.1074757266902,Balasan
ZONE_00fa0000000000004269,-0.19189645469893077,0.9906666666666667,27.050250460463946,2900.7071359744073,3.9595834691843965,0,0.0,-1,-1,11.556305972472787,123.1556029955138,Carles
ZONE_00fa000000000000427c,0.4787430683918669,1.0819011815252417,26.99658632999079,2900.7851985132656,3.892095760419341,9,0.1715923643337105,-1,-1,11.522968264197155,123.12771047644911,Carles
ZONE_00fa0000000000004287,0.5334093500570125,1.2136075949367089,26.969224147088873,2900.753751563602,3.858224065866937,0,0.18369394012177784,-1,-1,11.51350852437979,123.13296518548213,Carles
ZONE_00fa000000000000428b,0.5334093500570125,1.2136075949367089,26.969224147088873,2900.753751563602,3.858224065866937,2,0.3398722793546347,-1,-1,11.511567717661578,123.13253517370912,Carles
ZONE_00fa00000000000042b7,0.491370442336267,0.9628681177976952,26.914447813473213,2899.791014176955,3.79712948492772,4,0.2103452280808684,-1,-1,11.498147473246327,123.16368635703944,Carles
ZONE_00fa0000000000004304,-0.04980340760157274,1.1362530413625305,26.859192331175045,2899.1471249574647,3.7306447758274253,11,0.4611574514543061,-1,-1,11.477909508074251,123.18570735454632,Carles
ZONE_00fa0000000000004307,-0.07238605898123325,1.1917098445595855,26.83781177609719,2898.470011349105,3.7039833091640464,2,0.18792573081211977,-1,-1,11.475134040632572,123.1622331152288,Estancia
ZONE_00fa000000000000430a,0.7060104529616724,1.7077600440286187,26.836125038880738,2898.6910437792258,3.7002084886471938,4,0.22829221091118793,-1,-1,11.474675372764217,123.13388251465757,Estancia
ZONE_00fa0000000000004471,0.5402567094515752,1.077386468952734,26.940928458995383,2903.7327154899813,3.800422032918288,0,0.0,-1,-1,11.51625003634704,123.09884304234693,Carles
ZONE_00fa0000000000004484,0.5366430260047281,1.2748735244519394,26.94490096913059,2900.004208253661,3.8335714750604852,8,0.08875256015092443,-1,-1,11.507701320207008,123.16442648302286,Carles
ZONE_00fa0000000000004489,0.26685281212604706,0.9871086556169429,26.944974046589856,2899.995607089969,3.833727620394982,7,0.2521394647112037,-1,-1,11.507284176651721,123.17351806005736,Carles
ZONE_00fa00000000000044bf,0.43974227558939816,1.0651610514624212,26.85867009134715,2899.2141842220703,3.729486548451905,5,0.29037834359901843,-1,-1,11.481315117453773,123.15568202129175,Estancia
ZONE_00fa00000000000044da,-0.14533622559652928,1.0175438596491229,26.837254135367633,2898.5432332481055,3.702734221600186,0,0.2070623278977228,-1,-1,11.469701636956646,123.15940555701391,Estancia
ZONE_00fa0000000000004642,0.5334093500570125,1.2136075949367089,26.969224147088873,2900.753751563602,3.858224065866937,2,0.3398722793546347,-1,-1,11.513593143993408,123.13609546378595,Carles
ZONE_00fa0000000000004852,0.39869281045751637,0.9869178440607012,26.82783170281705,2903.0835755318412,3.661777461949139,8,0.17983879402587552,-1,-1,11.481993326743444,123.10884881464408,Balasan
ZONE_00fa00000000000049c6,0.45484790874524716,0.8974008207934336,26.855169820528733,2899.660168597216,3.721749914489841,8,0.2393000949088041,-1,-1,11.48018010185851,123.13761900629164,Estancia
ZONE_00fa00000000000049cd,0.39694830334775677,2.502377179080824,26.803210176303942,2864.6970571720817,3.580794130488103,7,0.10516245890862894,-1,-1,11.414617048217282,123.12813072440498,Batad
ZONE_00fa0000000000004b3f,-0.09813365442504515,1.036,26.837673376557355,2898.4882159159,3.703673060263375,2,0.18792573081211977,-1,-1,11.471675455599076,123.15797370276083,Estancia
ZONE_00fa0000000000004bfa,-0.1895910780669145,0.8919213973799127,27.050238715608142,2900.7083053312595,3.959559984706376,0,0.02898408935833211,-1,-1,11.554833642519739,123.15516866510009,Carles
ZONE_00fa0000000000004d0d,0.4889580973952435,1.4891811624946967,27.064105385101666,2900.8027076392964,3.976132153089369,0,0.0,-1,-1,11.576512246239654,123.15080442350511,Carles
ZONE_00fa0000000000004e6a,0.45484790874524716,0.8974008207934336,26.855169820528733,2899.660168597216,3.721749914489841,8,0.17983879402587552,-1,-1,11.484675863233747,123.12184966496945,Balasan
ZONE_00fa0000000000004edc,0.44157441574415746,1.0005216484089723,26.88157942959684,2899.9802532124995,3.7541751381579846,21,0.24365328398437514,-1,-1,11.492036568959303,123.12482082943544,Balasan
ZONE_00fa0000000000004eed,0.39869281045751637,0.9869178440607012,26.82783170281705,2903.0835755318412,3.661777461949139,8,0.17983879402587552,-1,-1,11.479626328093952,123.10890795230668,Balasan
ZONE_00fa0000000000004f69,0.4254199047380296,0.9785794813979707,26.972073528638383,2900.4413687294173,3.864138523254601,2,0.21034945321133183,-1,-1,11.51644827762756,123.1377359825788,Carles
ZONE_00fa0000000000004f7c,0.44157441574415746,1.0005216484089723,26.88157942959684,2899.9802532124995,3.7541751381579846,10,0.13176525018407376,-1,-1,11.490641789169118,123.13553941462179,Balasan
ZONE_00fa0000000000004ff3,-0.032890132960111965,1.2644230769230769,26.91454978130552,2899.778612956906,3.7973503838005183,0,0.0,-1,-1,11.497940567946648,123.22323521414431,Carles
ZONE_00fa0000000000004fff,0.5011709601873536,1.5305535585909418,26.89990360430974,2901.504306419587,3.766041697845073,6,0.6767190097218336,-1,-1,11.497760485096407,123.11926220336615,Carles
ZONE_00fa000000000000500a,0.5051391326146903,1.0234156273861033,26.877063874685582,2900.5329755626253,3.7443659040920654,21,0.24365328398437514,-1,-1,11.490460142384624,123.12200778617668,Balasan
ZONE_00fa0000000000005097,0.436993699369937,1.0666666666666667,26.96393089768713,2901.3248662523765,3.8473064045326093,0,0.0,-1,-1,11.519324058745482,123.10404859894871,Carles
ZONE_00fa00000000000050a6,0.5112618067328651,1.418668496911462,26.907237003795586,2900.648172349079,3.7816581278468555,10,0.1656617276105375,-1,-1,11.497925036676044,123.13100969213087,Carles
ZONE_00fa0000000000005204,0.5011709601873536,1.5305535585909418,26.89990360430974,2901.504306419587,3.766041697845073,21,0.24365328398437514,-1,-1,11.494202181003542,123.13003360306053,Balasan
ZONE_00fa0000000000005248,-0.08695652173913043,0.9188846641318125,27.000478980832828,2900.369938044451,3.9000887763545147,0,0.0,-1,-1,11.52743070051651,123.18057888573712,Carles
ZONE_00fa00000000000052cb,0.5356273896419882,1.050949720670391,26.836294256969232,2905.4077523204987,3.6566754834034065,14,0.5916139765840523,-1,-1,11.484646683219383,123.10767683825279,Balasan
ZONE_00fa00000000000055cb,0.03737604881769641,1.3888888888888888,26.914535442781542,2899.7803623826144,3.79731927914519,4,0.08283103691927783,-1,-1,11.501323390278921,123.16331362232928,Carles
ZONE_00fa00000000000055ce,0.39869281045751637,0.9869178440607012,26.82783170281705,2903.0835755318412,3.661777461949139,14,0.5916139765840523,-1,-1,11.482944459014066,123.10448827464897,Balasan
ZONE_00fa000000000000564c,-0.11623439000960614,1.070945945945946,27.022105599166494,2900.5203479142965,3.925910880950861,0,0.0295870276344395,-1,-1,11.538546026992819,123.1481605124559,Carles
ZONE_00fa00000000000056e0,0.5402567094515752,1.077386468952734,26.940928458995383,2903.7327154899813,3.800422032918288,0,0.0,-1,-1,11.514394051333754,123.10553993488283,Carles
ZONE_00fa00000000000056e9,0.49387755102040815,1.0006613756613756,26.883822966869268,2899.703325470274,3.759066289872518,12,0.3368188525341796,-1,-1,11.49233620811096,123.13102216149358,Balasan
ZONE_00fa00000000000056f9,-0.06535488404778636,1.2259136212624584,26.83781177609719,2898.470011349105,3.703983309164047,7,0.6062208635072899,-1,-1,11.474532279711077,123.18880517840233,Carles
ZONE_00fa00000000000057cc,0.6467857971687166,1.5244695898161245,27.06411928723985,2900.801453792606,3.9761589657870973,0,0.0,-1,-1,11.580300834123896,123.14772103723432,Carles
ZONE_00fa00000000000057e6,0.32912192040429566,-125.33333333333333,27.021995257286907,2900.532025645343,3.925685015082057,1,0.41708825627428314,-1,-1,11.535736406557756,123.14721871970097,Carles
ZONE_00fa00000000000058b8,0.49387755102040815,1.0006613756613756,26.883822966869268,2899.703325470274,3.759066289872518,12,0.3368188525341796,-1,-1,11.492781124205724,123.1350553745077,Balasan
ZONE_00fa00000000000058bb,0.5924443332499375,1.4441214470284238,26.86897749743682,2901.513605933404,3.7268690949979164,21,0.24365328398437514,-1,-1,11.489955621912234,123.11465690806158,Balasan
ZONE_00fa00000000000059ce,0.6344009489916963,1.5819544177333749,26.819477906716553,2900.8492065100504,3.663129590887422,7,0.17640181377476555,-1,-1,11.470773619066478,123.11768585363453,Balasan
ZONE_00fa0000000000005aa4,0.604178757980267,1.166704365528161,26.850306057878864,2900.275071104022,3.7110359529339525,14,0.5916139765840523,-1,-1,11.484321696576618,123.1125252679122,Balasan
ZONE_00fa0000000000005c87,0.41419416093045336,0.9476923076923077,26.942223439981632,2900.3141977733876,3.8278893475017517,6,0.23187146880726955,-1,-1,11.50911474729609,123.13531223489503,Carles
ZONE_00fa0000000000005cab,0.5174693106704438,1.1177675371223759,26.869611807482638,2904.9625200079126,3.702126811161604,0,0.37794826385745584,-1,-1,11.495002161452446,123.10432302622752,Carles
ZONE_00fa0000000000005cf2,0.3886138613861386,6.028169014084507,26.859192331175052,2899.1471249574647,3.7306447758274266,11,0.4611574514543061,-1,-1,11.480613904996096,123.19495897432327,Carles
ZONE_00fa0000000000005e1a,0.45484790874524716,0.8974008207934336,26.855169820528733,2899.660168597216,3.721749914489841,7,0.23187146880717693,-1,-1,11.481257086039603,123.1325859384917,Balasan
ZONE_00fa0000000000005fef,-0.03882476390346275,1.153061224489796,,,,0,0.0,-1,-1,11.59452761161697,123.33955002315216,Carles
ZONE_00fa0000000000006025,0.55,1.3355106888361046,26.828451764008147,2899.689110030083,3.683092555409558,7,0.17640181377476555,-1,-1,11.473740102656452,123.122184873955,Balasan
ZONE_00fa0000000000006049,0.24721240141419634,3.0271317829457365,26.99878950016694,2900.552416034876,3.896602666587683,5,0.27043151568291135,-1,-1,11.52249109909781,123.14075414627685,Carles
ZONE_00fa000000000000607e,0.7520441988950276,2.382962962962963,26.815798830216256,2849.74861483097,3.5716410432592243,6,0.13015241980874168,-1,-1,11.411149148236698,123.13044789009714,Batad
ZONE_00fa00000000000062a2,0.4990624162871685,1.3176895306859207,26.820156992585222,2897.3981501411417,3.678538589131239,2,0.10516875393280611,-1,-1,11.46660847874528,123.12684804823584,Estancia
ZONE_00fa00000000000062b3,0.28615384615384615,3.5046728971962615,27.020938438314634,2900.6420863903836,3.9235352423550975,0,0.2725095641721698,-1,-1,11.529749414498816,123.14426392023547,Carles
ZONE_00fa000000000000635b,0.42714285714285716,1.3501779359430606,26.844098242675006,2907.8082950167604,3.648800115344774,0,0.21200695808666142,-1,-1,11.495764909269845,123.09644207803159,Carles
ZONE_00fa0000000000006402,0.3886138613861386,6.028169014084507,26.859192331175052,2899.1471249574647,3.7306447758274266,1,0.3689460366204813,-1,-1,11.482723958797557,123.19008735693511,Carles
ZONE_00fa00000000000064d6,0.3886138613861386,6.028169014084507,26.859192331175052,2899.1471249574647,3.7306447758274266,0,0.20503292800893558,-1,-1,11.483773160227514,123.18361789668823,Carles
ZONE_00fa0000000000006515,0.44157441574415746,1.0005216484089723,26.88157942959684,2899.9802532124995,3.7541751381579846,10,0.13176525018407376,-1,-1,11.489517846869418,123.13891935758073,Balasan
ZONE_00fa00000000000065cd,0.6133899104196134,1.3473797947055646,26.95497941317491,2902.2739402579928,3.8289700433414198,0,0.0,-1,-1,11.51982949452252,123.09903337875207,Carles
ZONE_00fa00000000000065ed,-0.02710027100271003,2.2045454545454546,26.91454978130552,2899.778612956906,3.797350383800518,0,0.02958233168547282,-1,-1,11.494321080778805,123.2255619836403,Carles
ZONE_00fa00000000000065fc,0.374910394265233,-2.34,26.88526874294193,2899.523316417598,3.7622299738958427,1,0.3689460366204813,-1,-1,11.485384139572382,123.19932259353986,Carles
ZONE_00fa000000000000667c,-0.18873826903023982,0.9821029082774049,27.038651092253495,2900.6309003853307,3.9457003153390175,0,0.04141889731800528,-1,-1,11.54729886853036,123.15055668868605,Carles
ZONE_00fa00000000000066b2,0.5174693106704438,1.1177675371223759,26.869611807482638,2904.9625200079126,3.702126811161604,5,0.4226707417577489,-1,-1,11.495317094095977,123.11018271291175,Balasan
ZONE_00fa0000000000006812,-0.08891108891108891,1.1829787234042553,27.065099150583357,2900.8074753984447,3.977334917750321,0,0.0,-1,-1,11.588723181632634,123.2096148331756,Carles
ZONE_00fb00000000000012c3,0.7999532601075018,2.2860723236663087,26.839996417422228,2775.8157838494953,3.4371723275803134,28,0.9733916890588358,-1,-1,11.365799590454738,123.11226794086865,San Dionisio
ZONE_00fb000000000000130b,0.4435683182299635,1.1134564643799472,26.833033967421194,2713.643738343634,3.3332987842506534,0,0.0,-1,-1,11.262313506682684,123.13328886845952,Concepcion
ZONE_00fb000000000000189d,0.5163799198680179,1.151564185544768,26.818701100252333,2711.800757184628,3.306073049385434,44,3.1137700003968196,-1,-1,11.285087390471539,123.09946816413289,San Dionisio
ZONE_00fb00000000000018ba,-0.08801817149346962,1.0756302521008403,26.858486026616735,2737.397150254247,3.4013460154345903,0,0.0,-1,-1,11.265009950088949,123.14312537133264,Concepcion
ZONE_00fb0000000000001934,-0.07728894173602854,1.1566265060240963,26.697772431459043,2573.0255476259244,2.9578351784323185,9,0.5837349742902628,-1,-1,11.14764189468673,123.08370247799219,Ajuy
ZONE_00fb0000000000001965,-0.05190989226248776,2.046153846153846,26.697772431459043,2573.0255476259244,2.9578351784323185,151,6.705196913698017,-1,-1,11.124466362797785,123.13531066915817,Ajuy
ZONE_00fb0000000000001cc3,0.7999532601075018,2.2860723236663087,26.839996417422228,2775.8157838494953,3.4371723275803134,28,0.9733916890588358,-1,-1,11.366177407685988,123.11366947634085,San Dionisio
ZONE_00fb0000000000001cc5,0.7999532601075018,2.2860723236663087,26.839996417422228,2775.8157838494953,3.4371723275803134,28,0.9733916890588358,-1,-1,11.365637528882583,123.11463922656613,San Dionisio
ZONE_00fb0000000000001ce2,0.696363286511449,5.933206106870229,26.87197152588617,2750.7564885646666,3.438238974093796,2,2.9264672288077023,-1,-1,11.303220584291847,123.15382230368333,Concepcion
ZONE_00fb0000000000001d08,-0.028277634961439587,1.1437699680511182,26.865571480053823,2744.232610168471,3.4205036855871103,0,0.0,-1,-1,11.26430867457863,123.15059060305931,Concepcion
ZONE_00fb0000000000001d09,-0.028277634961439587,1.1437699680511182,26.865571480053823,2744.232610168471,3.4205036855871103,0,0.0,-1,-1,11.264416125883745,123.15360876669769,Concepcion
ZONE_00fb0000000000001d38,-0.08801817149346962,1.0756302521008403,26.858486026616735,2737.397150254247,3.4013460154345903,0,0.0,-1,-1,11.261343009234189,123.14827333669427,Concepcion
ZONE_00fb0000000000001d7d,-0.04362801377726751,0.9788135593220338,26.697772431459043,2573.0255476259244,2.9578351784323185,58,1.7425201255705562,-1,-1,11.174619872501959,123.08472667902589,Concepcion
